model_id,Project_Identifier,Cell_line,Source,Identifier,Gender,Tissue_type,Cancer_type,Cancer_subtype,Haem_lineage,BROAD_ID,CCLE_ID,ploidy,mutational_burden,msi_status,growth_properties,growth,size,media,replicates_correlation,number_of_proteins,EMT,Proteasome,TranslationInitiation,CopyNumberInstability,GeneExpressionCorrelation,CopyNumberAttenuation,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
SIDM01172,SIDM01172;THP-1,THP-1,ATCC,CVCL_0006,Male,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Acute Monocytic leukemia,Myeloid,ACH-000146,THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.125615122,7.766666667,MSS,Suspension,0.278842053,12.3,R,0.911108909,5137,0.460088222,0.678773782,0.552711642,0.191552,0.494331364,0.03875437,0.106896903,-0.673224523,1.365072209,-5.647125904,0.354885694,0.548147494,-2.460340758,-3.016563925,-0.298811886,-0.032131676,-1.775402596,0.498544863,-0.380623792,0.83942276,-0.183441895
SIDM00128,SIDM00128;JHU-011,JHU-011,Massachusetts General Hospital,CVCL_5986,Male,Head and Neck,Head and Neck Carcinoma,Laryngeal squamous cell carcinoma,,ACH-002249,JHU011_UPPER_AERODIGESTIVE_TRACT,3.275879054,6.966666667,MSS,Unknown,1.60534645,17,R,0.912223127,5250,0.30452971,0.692582373,0.488459932,0.591554436,0.367483174,0.088538906,2.820571502,-1.123318768,-0.504890288,1.803860577,0.125498126,-1.264531967,-0.167925991,-0.169971056,-0.441530853,0.986484923,0.802596028,0.927631766,2.489108992,1.692112317,-0.99062695
SIDM00126,SIDM00126;K2,K2,Massachusetts General Hospital,CVCL_AT85,Unknown,Skin,Melanoma,,,ACH-002147,K2_SKIN,2.849530144,20.6,,Unknown,0.611039073,18.4,D/F12,0.911105957,5457,0.401458827,0.679154249,0.56190248,,,,-1.540503417,-0.149059453,1.471858679,-0.164713264,0.432722372,0.551063797,-0.718178237,-2.748783017,0.82691547,-0.821204686,1.58951143,4.016885588,-0.829338138,-1.78087402,0.32446882
SIDM00882,SIDM00882;HCC1419,HCC1419,ATCC,CVCL_1251,Female,Breast,Breast Carcinoma,Ductal Breast Carcinoma,,ACH-000277,HCC1419_BREAST,3.555410413,7.766666667,MSS,Adherent,0.198575768,19.2,R,0.911305965,4852,0.259914613,0.679413639,0.480103654,0.50440437,0.450428349,0.046953728,1.105935198,2.452696938,1.674192746,0.74062779,-0.350898246,3.635961862,-2.03190429,-0.373288571,1.815639414,0.194609561,1.261789336,-0.764673317,2.50128091,-0.900305116,0.025373092
SIDM00383,SIDM00383;SCH,SCH,JCRB,CVCL_1687,Male,Stomach,Gastric Carcinoma,Gastric choriocarcinoma,,ACH-002198,SCH_STOMACH,2.629551303,13.2,MSS,Unknown,1.000842367,15.6,R,0.896474107,5260,0.295394226,0.695266567,0.521388064,0.510952182,0.503752466,0.066203328,1.085909581,0.745486686,2.356542826,-2.474794739,0.314086371,-0.677304132,-0.357870944,-0.009907581,-0.911984647,0.793363015,1.794779247,-0.837567981,0.323573009,-0.307631185,-0.070624744
SIDM01242,SIDM01242;MMAc-SF,MMAc-SF,RIKEN,CVCL_1420,Female,Skin,Melanoma,,,ACH-002162,MMACSF_SKIN,3.218324435,8.633333333,MSS,Adherent,0.079466741,17.2,D/F12,0.916105326,5100,0.325361924,0.613555444,0.554610378,0.709791785,0.47895083,0.044146295,-1.931966301,-1.051214679,1.611352718,2.556509955,0.362686505,0.915388149,-0.064176154,-3.707077782,0.724517712,0.555777038,1.190811844,4.708878894,-0.582298868,-2.205590784,-0.127530454
SIDM00575,SIDM00575;NMC-G1,NMC-G1,JCRB,CVCL_1608,Female,Central Nervous System,Glioma,Low Grade Glioma,,ACH-000200,NMCG1_CENTRAL_NERVOUS_SYSTEM,2.263272718,7.266666667,MSS,Unknown,0.442589548,17.5,D/F12,0.910370685,4778,0.398985915,0.572449975,0.548765354,0.228165076,0.48446394,0.007304926,-1.711550657,-2.133367938,-0.844277758,-1.99087309,-0.410975659,2.197123853,-0.028658484,0.358204299,-0.316685767,-0.12695979,0.1663824,0.313598724,-0.444605674,1.115241151,0.094196083
SIDM00665,SIDM00665;Hs-746T,Hs-746T,ATCC,CVCL_0333,Male,Stomach,Gastric Carcinoma,Gastric adenocarcinoma,,ACH-000616,HS746T_STOMACH,2.059789235,11.23333333,MSS,Adherent,0.552074934,20.2,D/F12,0.926508019,4949,0.36600797,0.597335407,0.505553321,0.404108955,0.366245299,0.077537082,-0.961896628,-1.960574298,-1.563971189,4.159137216,-0.489520795,0.610886315,0.218055158,1.856500135,-0.608609799,0.586498441,-2.111434753,0.086354764,0.550724272,-0.215134481,0.228053778
SIDM00518,SIDM00518;NCI-H290,NCI-H290,NCI-Navy Medical Oncology Branch,CVCL_A555,Male,Lung,Mesothelioma,Malignant Pleural Mesothelioma,,,,3.103265606,6.033333333,MSS,Unknown,0.876913092,18.8,R,0.915289707,5031,0.281686201,0.374674814,0.527376831,0.493980568,0.362386066,0.047508769,-1.035815346,-1.462437714,1.818466567,-0.279039625,0.784137149,-0.629720521,0.591582457,2.546549629,0.136016187,1.159833033,0.341808857,-0.290465884,-0.443993281,1.636933756,0.160226879
SIDM00878,SIDM00878;HCC1569,HCC1569,ATCC,CVCL_1255,Female,Breast,Breast Carcinoma,Ductal Breast Carcinoma,,ACH-000930,HCC1569_BREAST,2.948469725,46.1,MSI,Semi-Adherent,0.403471699,18.5,R,0.916282055,5145,0.315679908,0.419592649,0.497003652,0.50087798,0.396450319,0.045680821,-0.043332154,0.360573069,0.665597346,1.401602778,-0.273726265,0.344731866,-0.920814095,-2.476108364,-0.599475769,-0.11689075,0.628512863,0.599089715,0.610234075,-1.986219039,0.034240317
SIDM00207,SIDM00207;D-542MG,D-542MG,Duke University Medical Center,CVCL_1164,Female,Central Nervous System,Glioblastoma,,,ACH-002230,D542MG_CENTRAL_NERVOUS_SYSTEM,4.411067383,2.366666667,MSS,Unknown,0.60525234,15.9,D/F12,0.910949869,5215,0.420902915,0.573687838,0.556083897,0.606774175,0.448654877,0.002376732,-2.537424722,-1.654756321,-0.486871831,0.362059203,-1.441695832,2.391502857,-0.862566785,1.602159918,-1.254269019,-0.238257521,-0.49688852,0.185893336,0.234704431,0.820052008,-0.363830802
SIDM01178,SIDM01178;SW962,SW962,ATCC,CVCL_1733,Female,Vulva,Vulvar carcinoma,Vulvar Carcinoma,,ACH-002200,SW962_VULVA,3.459824581,6.6,MSS,Adherent,-0.363650678,17.1,D/F12,0.901364026,4678,0.376931904,0.572800034,0.579289801,0.575403485,0.433004749,0.034086022,0.566224974,-2.270685805,-1.495746678,0.300056913,0.176431697,0.77830068,-0.474569626,-2.050339545,-0.983680101,0.118910308,-0.533080779,-0.137942901,1.39018592,-0.220889519,-0.291641285
SIDM00188,SIDM00188;HA7-RCC,HA7-RCC,"Ludwig Institute for Cancer Research, Brussels branch",CVCL_1241,Male,Kidney,Kidney Carcinoma,,,ACH-002139,HA7RCC_KIDNEY,3.662041806,2.933333333,MSS,Unknown,0.917886398,19.4,D/F12,0.91021239,4983,0.316351738,0.605824265,0.5716869,0.628344028,0.500365613,0.028828487,0.2354448,-1.875598977,0.736306045,-0.721076458,-1.084557366,0.863310392,1.189357944,-0.579567901,0.893047816,-0.00925832,1.894446902,-1.121771991,-2.029035727,0.720557157,0.113306505
SIDM00986,SIDM00986;BHY,BHY,DSMZ,CVCL_1086,Male,Head and Neck,Head and Neck Carcinoma,Head and Neck Squamous Cell Carcinoma,,ACH-000548,BHY_UPPER_AERODIGESTIVE_TRACT,2.926313201,11.76666667,MSS,Adherent,0.598271593,19.2,D/F12,0.903176569,4942,0.327729393,0.402448799,0.488098276,0.647945587,0.317528719,0.073046343,2.341043646,-1.406545884,-0.952394786,1.375581047,0.246859213,-1.574029115,0.467932982,0.966624398,-2.395970688,0.774234303,-0.411910594,0.865116291,1.787766496,1.243888441,-0.953030916
SIDM01039,SIDM01039;JAR,JAR,DSMZ,CVCL_0360,Female,Placenta,Other Solid Carcinomas,Gestational choriocarcinoma,,ACH-001529,JAR_PLACENTA,3.028224795,14.93333333,MSS,Adherent,1.282853431,16.2,R,0.914525065,4942,0.320279374,0.622648739,0.553874896,,,,1.376632341,1.791980168,0.159806138,6.210191831,0.859761922,-1.729452343,-0.406920242,-0.722352735,-1.347022285,-5.332030644,0.792152948,-0.359729777,0.366722185,-2.781810876,37.5958026
SIDM01240,SIDM01240;451Lu,451Lu,Rockland,CVCL_6357,Male,Skin,Melanoma,Cutaneous melanoma,,ACH-001002,451LU_SKIN,3.901640398,14.7,MSS,Adherent,0.880985565,16.8,D/F12,0.913988387,4910,0.287370755,0.565354331,0.535753472,0.585876039,0.491027539,0.049982561,-1.605229674,-0.599079881,1.488002991,2.735976396,-0.325988811,-0.686579336,-0.499693217,-2.556370222,-0.243804259,-1.654724615,0.532892982,4.685783981,-0.52503007,-3.214380246,0.292804958
SIDM00608,SIDM00608;KMS-11,KMS-11,JCRB,CVCL_2989,Female,Haematopoietic and Lymphoid,Plasma Cell Myeloma,,B lymphoid,ACH-000714,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.090489832,17.93333333,,Unknown,1.256940982,15.4,R,0.919761974,5437,0.296450764,0.669843604,0.586639857,,,,-0.281082238,0.244391828,2.842277717,-1.825066691,-0.140958356,0.532371341,1.508114744,0.736353036,-0.030611307,0.3178051,-0.50886505,0.176765458,-0.074524049,0.601107729,0.021831042
SIDM00442,SIDM00442;ML-1,ML-1,DSMZ,CVCL_H525,Female,Thyroid,Thyroid Gland Carcinoma,Thyroid gland follicular carcinoma,,ACH-000058,ML1_THYROID,1.710747704,4.066666667,MSS,Adherent,0.388476926,16.7,D/F12,0.899097,4575,0.323468412,0.361980548,0.489434632,,,,-1.326660839,-0.988156187,1.027112581,-3.085065207,0.019360574,0.667465148,0.196285418,-0.30858241,0.409257678,0.42595808,0.996408922,-0.58985809,-0.378324914,0.086135224,-0.615446081
SIDM00476,SIDM00476;OV-17R,OV-17R,ECACC,CVCL_2672,Female,Ovary,Ovarian Carcinoma,Ovarian adenocarcinoma,,ACH-001373,OV17R_OVARY,3.019950143,4.266666667,MSS,Adherent,0.299037166,16.1,D/F12,0.896321282,4309,0.306171152,0.314873989,0.425052376,0.712374694,0.343615393,0.100470228,-0.614316708,0.008285682,0.755981313,-5.53846163,0.145028814,-0.622790233,0.495105641,-0.01469117,-0.958174391,0.475320095,1.057877177,-0.704187825,-0.570831193,0.385897622,0.06681461
SIDM00193,SIDM00193;SNU-81,SNU-81,KCLB,CVCL_5098,Male,Large Intestine,Colorectal Carcinoma,Colon adenocarcinoma,,ACH-000991,SNU81_LARGE_INTESTINE,1.950059851,236.5333333,MSS,Adherent,0.364090891,14.3,R,0.910659156,4951,0.272653189,0.598311128,0.493965507,0.049552518,0.430895088,0.066950971,3.130409479,1.343166502,-1.198907642,2.602678515,-1.031895776,0.152643581,-1.310935909,0.025056111,1.080311772,0.177183601,-0.231874638,0.445105917,-2.019476556,-1.005191567,0.031170656
SIDM00481,SIDM00481;OAW-28,OAW-28,ECACC,CVCL_1614,Female,Ovary,Ovarian Carcinoma,High grade ovarian serous adenocarcinoma,,ACH-000116,OAW28_OVARY,2.28332881,4.633333333,MSS,Adherent,0.052524849,16.6,D/F12,0.89458705,4996,0.237732005,0.435906891,0.508277527,0.435029593,0.395448227,0.067631938,0.536607975,0.742998925,1.396307527,-3.619110072,0.149321825,0.715874638,-0.101709545,-1.109809156,-1.446568418,-0.020690609,1.761875862,-0.78441037,0.445170892,0.761670965,-0.310140257
SIDM00263,SIDM00263;ES5,ES5,St Jude Children's Research Hospital,CVCL_1201,Male,Bone,Ewing's Sarcoma,,,ACH-002106,ES5_BONE,3.560525479,5.3,MSS,Unknown,0.91174205,14.3,R,0.923093164,5525,0.324299036,0.594194581,0.581801823,0.587931462,0.421523599,0.060371861,-2.649700714,2.104760884,0.048610347,-2.215674347,-3.76015251,-2.722453598,-2.03794669,0.779541368,-0.174164034,1.535048321,1.492789727,-0.311243766,-0.202944297,2.257507568,-0.56425128
SIDM00355,SIDM00355;RERF-LC-MS,RERF-LC-MS,JCRB,CVCL_1655,Male,Lung,Non-Small Cell Lung Carcinoma,Lung Adenocarcinoma,,ACH-000062,RERFLCMS_LUNG,4.332774355,7.833333333,MSS,Unknown,1.512789604,16.3,D/F12,0.92470372,5108,0.396241403,0.695746732,0.581554045,0.32518489,0.498528827,0.039521438,-1.013437706,-0.895327878,1.99153394,-0.275011226,-0.03065638,-0.780635654,0.542955414,-1.421836312,0.398855859,0.129752212,-0.199678372,-0.894772442,-0.37372849,-1.389192235,-0.296016695
SIDM00195,SIDM00195;EW-24,EW-24,IARC,CVCL_1215,Unknown,Bone,Ewing's Sarcoma,,,ACH-002117,EW24_BONE,2.334439569,5.5,MSS,Unknown,0.314921998,13.3,R,0.923332885,5638,0.338480853,0.686917318,0.565300093,0.412643072,0.46210804,0.067395493,-2.558796638,1.479318308,-0.705920745,-2.055396652,-3.656873312,-1.818792529,-1.264369627,-0.903262866,1.081599654,1.505132973,0.618172544,-0.08184531,-0.119404027,1.595935284,-0.086599254
SIDM00282,SIDM00282;CW-2,CW-2,RIKEN,CVCL_1151,Female,Large Intestine,Colorectal Carcinoma,Colon adenocarcinoma,,ACH-000998,CW2_LARGE_INTESTINE,1.974313655,237.8333333,MSI,Adherent,0.664802857,14.4,R,0.931112316,5642,0.348103646,0.615814218,0.5646477,0.001764251,0.474798292,0.037862838,2.808962765,1.467711757,-0.880760745,2.444724252,-0.46142607,0.191801008,-1.203874952,0.588523824,0.388994435,-1.773379394,0.350523279,0.290718336,-2.301498328,0.372676292,0.156576194
SIDM00700,SIDM00700;NCI-H2135,NCI-H2135,ATCC,CVCL_1533,Unknown,Lung,Non-Small Cell Lung Carcinoma,,,ACH-001363,NCIH2135_LUNG,3.684066061,22.86666667,MSS,Adherent,0.122815604,17,D/F12,0.925482176,5653,0.317007347,0.683666169,0.580358366,0.692588166,0.518060053,0.009656022,1.071220172,-0.361105603,-1.256188245,3.559888448,0.353498618,-1.44712428,0.671777019,-1.363204798,2.33316417,-1.745358419,-2.469744829,-0.43918654,-0.028251442,-2.361903324,0.215726525
SIDM00390,SIDM00390;SU-DHL-1,SU-DHL-1,DSMZ,CVCL_0538,Male,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,Anaplastic Large Cell Lymphoma,T lymphoid,ACH-000664,SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.318814201,12.1,MSS,Suspension,1.464389455,17.5,R,0.903771743,4990,0.349824227,0.662147679,0.592380667,0.413074866,0.476822369,-0.003421642,-0.175245816,-0.504239934,0.790162948,3.779961207,1.205170852,-1.192984506,0.676170972,-0.011109699,0.50865465,0.321322162,-2.96670943,-0.100236414,0.410309205,0.082530928,0.03826582
SIDM00939,SIDM00939;CAL-12T,CAL-12T,DSMZ,CVCL_1105,Male,Lung,Non-Small Cell Lung Carcinoma,,,ACH-000826,CAL12T_LUNG,2.4042772,19.56666667,MSS,Adherent,1.397437631,15,D/F12,0.873811318,4737,0.320025396,0.590986364,0.40937171,0.487044108,0.366960553,0.072134802,2.077072669,-0.839599105,0.305095718,0.761353109,0.605876367,-1.005356243,-0.00253294,-0.472590626,-0.673327843,0.114853197,0.341654533,-0.718627613,1.105490446,0.624613896,0.292102047
SIDM00270,SIDM00270;PCI-15A,PCI-15A,The University of Hong Kong,CVCL_C184,Male,Head and Neck,Head and Neck Carcinoma,Pyriform fossa squamous cell carcinoma,,ACH-002294,PCI15A_UPPER_AERODIGESTIVE_TRACT,3.716759609,6.866666667,MSS,Unknown,0.863254736,16.4,R,0.91516312,5375,0.255254676,0.617665883,0.548602746,0.675282482,0.483827174,0.05066507,2.017436913,-0.624374862,0.307642115,-0.497658132,0.001906448,-1.920448365,0.672245011,-2.177654921,-1.676628905,0.046827164,1.1291696,-0.03176459,1.495797468,0.55562139,-0.759293609
SIDM00240,SIDM00240;OMC-1,OMC-1,RIKEN,CVCL_1623,Female,Cervix,Cervical Carcinoma,Cervical Squamous Cell Carcinoma,,ACH-002180,OMC1_CERVIX,3.89036892,17.93333333,MSS,Adherent,0.444311457,14.1,D/F12,0.894515487,4725,0.35999602,0.465482812,0.520069534,0.257042312,0.410255351,0.061697828,2.787519076,-0.464397212,-0.773917412,-1.525239154,-0.424872009,-0.795766031,0.142972184,0.26286723,-1.546707094,0.717509922,0.251375875,0.64877857,2.274379742,0.068089677,-0.072918927
SIDM00410,SIDM00410;YT,YT,DSMZ,CVCL_1797,Male,Haematopoietic and Lymphoid,Other Blood Cancers,Natural Killer Cell Lymphoblastic Leukemia or Lymphoma,NK lymphoid,ACH-002317,YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.674693941,18.63333333,MSS,Suspension,0.70334179,17.1,D/F12,0.909988448,5332,0.480413039,0.604341423,0.57864995,0.447675267,0.454348236,-0.017289274,0.130630605,-0.09523029,1.883164136,4.41089682,0.558732944,0.61022559,1.260770255,0.009968357,-0.469265123,-0.20928171,-1.842006692,0.433085445,0.389438341,0.313000081,-0.208289447
SIDM00697,SIDM00697;NCI-H1436,NCI-H1436,ATCC,CVCL_1471,Male,Lung,Small Cell Lung Carcinoma,,,ACH-000830,NCIH1436_LUNG,2.015223357,20.4,MSS,Suspension,0.410824715,11.7,D/F12,0.905440361,5237,0.361800742,0.533462092,0.545140989,0.173345585,0.409595161,0.052159113,-1.384603227,3.79978612,-1.743442658,-1.083207889,-0.450517024,1.190789216,2.585410411,0.77361315,-1.772706355,-0.64269749,-1.736298671,0.104457889,-0.06513495,0.488844334,-0.123341936
SIDM00958,SIDM00958;CML-T1,CML-T1,DSMZ,CVCL_1126,Female,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,,T lymphoid,ACH-000920,CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.9645276,57.83333333,MSS,Suspension,0.954538922,11.5,D/F12,0.913671328,5010,0.483704314,0.677385246,0.56239714,0.016091792,0.449950446,0.094530181,-0.238592385,0.647987742,0.022369087,-0.057614831,-0.029300791,-0.173316512,-0.679668417,-2.243997655,-1.315812148,0.211971184,-0.708856332,-0.085003031,-0.412192743,1.271129092,-0.543564753
SIDM00622,SIDM00622;D-247MG,D-247MG,Duke University Medical Center,CVCL_1153,Female,Central Nervous System,Glioblastoma,,,ACH-002224,D247MG_CENTRAL_NERVOUS_SYSTEM,4.129924501,6.6,MSS,Unknown,0.505790028,15.8,D/F12,0.902427626,5068,0.342247099,0.60004412,0.593013596,0.152272971,0.436343855,0.008862255,-2.348653438,-2.174074663,-1.830536698,-0.716755285,-0.414282883,2.231651142,-1.457188502,1.565654093,-0.077518983,-0.185706161,0.39976258,-0.205704601,-0.111138139,0.87061984,0.248461255
SIDM01259,SIDM01259;GR-ST,GR-ST,RIKEN,CVCL_1236,Male,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Childhood B acute lymphoblastic leukemia,B lymphoid,ACH-002238,GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.048255789,90.13333333,MSI,Suspension,1.767194444,11.1,R,0.918433645,4874,0.396204565,0.640729038,0.58257363,0.192056286,0.355997981,0.030182424,-0.246348242,0.796032611,-0.304839487,3.53422189,-0.974735776,0.291017088,1.229344127,0.129760763,-0.093013764,1.462363762,0.999609295,0.112420054,0.220618414,-0.347313713,-0.0478458
SIDM00387,SIDM00387;MHH-NB-11,MHH-NB-11,DSMZ,CVCL_1412,Male,Peripheral Nervous System,Neuroblastoma,,,ACH-000078,MHHNB11_AUTONOMIC_GANGLIA,2.395276855,4.033333333,MSS,Adherent,0.463514091,11.2,R,0.908497398,5273,0.286990308,0.635364353,0.552907356,0.332202905,0.400017347,0.030220023,-3.342535937,2.693554697,-1.452538127,-2.125415278,6.948551097,-1.700638165,-1.153115824,0.429976004,0.520967116,0.415313362,-0.287429374,-0.332314836,-0.130877377,1.157740001,-0.622023382
SIDM01090,SIDM01090;RKO,RKO,ATCC,CVCL_0504,Unknown,Large Intestine,Colorectal Carcinoma,,,ACH-000943,RKO_LARGE_INTESTINE,2.126498133,81.43333333,MSI,Adherent,1.663090569,12.5,D/F12,0.928671299,5361,0.262386633,0.566067,0.583519139,0.136478261,0.470190775,0.011419278,0.443523914,0.230513081,-1.138874458,6.110409069,0.05595299,-2.342759341,-0.968917647,-0.674966326,0.057136326,-0.175047455,-1.474186955,0.201888783,-0.934786381,-2.620044388,0.326436974
SIDM00548,SIDM00548;LK-2,LK-2,JCRB,CVCL_1377,Male,Lung,Non-Small Cell Lung Carcinoma,Squamous Cell Lung Carcinoma,,ACH-000769,LK2_LUNG,2.68877954,12.76666667,MSS,Adherent,0.572315983,14.2,R,0.918178163,5084,0.292703066,0.524307473,0.560601979,0.604106145,0.493596185,0.090616562,0.091077541,2.217305278,-0.323831772,-1.75321753,0.081510643,-1.702712796,0.710769174,-0.274212338,0.177621274,0.029928198,-0.62268656,0.688667766,-0.077108133,1.23601387,0.484564127
SIDM00895,SIDM00895;BC-3,BC-3,ATCC,CVCL_1080,Male,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Primary effusion lymphoma,B lymphoid,ACH-002215,BC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.030635593,23.56666667,MSS,Suspension,0.038773957,13.3,R,0.925579606,5049,0.32615309,0.625616027,0.555949998,0.168981989,0.479607683,-0.002728423,0.419501749,-0.20641952,1.550895568,-2.297785519,0.446134644,0.250052789,0.516528741,5.925712429,0.641228346,0.215186231,-0.541800232,-0.40066146,0.222479418,0.032658462,-0.193510968
SIDM00970,SIDM00970;DSH1,DSH1,Cancer Research UK Clinical Centre in Leeds,CVCL_1182,Male,Bladder,Bladder Carcinoma,,,ACH-002235,DSH1_URINARY_TRACT,3.439289372,10.53333333,MSS,Adherent,0.688863651,18.3,R,0.906373427,4806,0.273489662,0.517040247,0.515836524,0.495278123,0.464633786,0.01727483,2.489296456,0.55829526,0.40696763,-0.68566244,-0.03805384,0.656003264,-1.290269298,0.233380525,-0.749294568,0.406054342,1.214066091,0.528553741,0.704954552,0.330580687,0.077006061
SIDM00490,SIDM00490;Becker,Becker,JCRB,CVCL_1093,Male,Central Nervous System,Glioma,Low Grade Glioma,,ACH-001016,BECKER_CENTRAL_NERVOUS_SYSTEM,2.681486695,8.266666667,MSS,Adherent,0.898683226,15,D/F12,0.910805078,5184,0.352000584,0.611608241,0.589477229,0.525227814,0.459331364,0.070566882,-1.892770144,-1.50754464,-1.016223403,-0.334155362,-0.226214997,1.013733929,-0.692233515,2.555708331,0.974554796,-0.243611007,0.469884024,0.038361468,0.669492982,0.270759253,-1.07994948
SIDM00723,SIDM00723;NCI-H2444,NCI-H2444,ATCC,CVCL_1552,Male,Lung,Non-Small Cell Lung Carcinoma,,,ACH-000186,NCIH2444_LUNG,2.361224437,6.533333333,MSS,Adherent,-0.114797821,16.8,R,0.904878035,4811,0.335129796,0.550996855,0.552059183,0.373238755,0.485625475,0.052826618,1.312065819,-0.897858044,0.315472352,-1.043470828,-0.730134553,0.84744577,1.413748535,-2.650615459,-0.152011177,-0.835465631,-0.733109013,-0.436116297,0.635820475,0.988022632,-0.245924302
SIDM00203,SIDM00203;EW-11,EW-11,IARC,CVCL_1209,Female,Bone,Ewing's Sarcoma,,,ACH-002111,EW11_BONE,3.555297633,8.333333333,MSS,Unknown,0.484539255,16.6,R,0.913600469,5259,0.275364733,0.615309715,0.561804249,0.556381605,0.46693083,0.029129527,-3.101419253,2.048925382,0.006472657,-1.121547484,-4.512636798,-2.07235806,-1.83850078,-1.244336355,0.417132514,1.271144863,1.557933077,-0.086276425,0.01405522,2.253625789,0.165897214
SIDM00922,SIDM00922;Calu-3,Calu-3,ATCC,CVCL_0609,Male,Lung,Non-Small Cell Lung Carcinoma,Lung Adenocarcinoma,,ACH-000392,CALU3_LUNG,2.861778616,6.633333333,MSS,Adherent,0.344048232,16.5,D/F12,0.913326537,5051,0.418075993,0.567682285,0.517843011,0.610871128,0.521253663,0.057585199,2.214316261,-0.091653459,0.688485117,-2.539172159,0.062000251,0.584411788,0.872512045,-0.714232801,1.115740937,0.544250419,-0.249067702,0.027008385,-1.453110173,0.682774568,0.155287355
SIDM00499,SIDM00499;22RV1,22RV1,DSMZ,CVCL_1045,Male,Prostate,Prostate Carcinoma,,,ACH-000956,22RV1_PROSTATE,2.039090596,57.96666667,MSI,Adherent,0.691063051,13.2,R,0.901685231,5466,0.403967965,0.571511248,0.583993175,0.116288182,0.429362782,0.008582307,-0.049309138,3.171078966,1.192251414,-1.966443606,-0.159382236,0.602696356,0.426609696,2.24831144,1.083162245,0.429337059,-0.467891351,-0.099241042,-0.039302855,-0.628740219,0.158735354
SIDM00367,SIDM00367;SBC-3,SBC-3,JCRB,CVCL_1678,Male,Lung,Small Cell Lung Carcinoma,,,ACH-002197,SBC3_LUNG,2.150686806,10.63333333,MSS,Unknown,1.662510509,12.7,D/F12,0.913407227,5841,0.306178517,0.702288885,0.631054869,0.160024096,0.500969769,0.031658844,-1.452588138,1.075859004,-0.342530657,4.313227496,0.247112026,-2.185074276,-1.218516747,-0.93006078,-0.617063059,0.434692768,0.68291052,-0.978625033,-0.092517021,-0.673359321,-0.04536759
